experiment_name,epoch,train_loss,train_accuracy,val_loss,val_accuracy,timestamp
10fold_cross_validation,0,0.667158572638736,0.5941176470588235,0.6621405416064792,0.6111111111111112,2026_04_27_09_45_23
10fold_cross_validation,1,0.6508562691071454,0.6705882352941176,0.6606988062461218,0.6111111111111112,2026_04_27_09_45_23
10fold_cross_validation,2,0.6189114959800944,0.6705882352941176,0.6704009936915504,0.6111111111111112,2026_04_27_09_45_23
10fold_cross_validation,3,0.6179947518250521,0.6705882352941176,0.6734025428692499,0.6111111111111112,2026_04_27_09_45_23
10fold_cross_validation,4,0.6293783687493381,0.6705882352941176,0.6633748577700721,0.6111111111111112,2026_04_27_09_45_23
10fold_cross_validation,5,0.6066127680680331,0.6705882352941176,0.6617733505037096,0.6111111111111112,2026_04_27_09_45_23
10fold_cross_validation,6,0.5995830411420149,0.6705882352941176,0.6494249453147253,0.6111111111111112,2026_04_27_09_45_23
10fold_cross_validation,7,0.6001313777530894,0.6705882352941176,0.6297510464986166,0.6111111111111112,2026_04_27_09_45_23
10fold_cross_validation,8,0.5631182931801852,0.6705882352941176,0.643137577507231,0.6111111111111112,2026_04_27_09_45_23
10fold_cross_validation,9,0.5508984459673657,0.6705882352941176,0.6553174435264535,0.6111111111111112,2026_04_27_09_45_23
10fold_cross_validation,10,0.4833512077217592,0.711764705882353,0.5596625680724779,0.6666666666666666,2026_04_27_09_45_23
10fold_cross_validation,11,0.4441178397220723,0.8294117647058824,0.7560542998059342,0.6111111111111112,2026_04_27_09_45_23
10fold_cross_validation,12,0.47973724148606,0.7823529411764706,0.5950091645742456,0.6666666666666666,2026_04_27_09_45_23
10fold_cross_validation,13,0.45047693155117,0.7764705882352941,0.9233257941701192,0.6111111111111112,2026_04_27_09_45_23
10fold_cross_validation,14,0.468713219221921,0.788235294117647,0.643626487115398,0.6666666666666666,2026_04_27_09_45_23
10fold_cross_validation,15,0.407936884602275,0.8176470588235294,0.5508665953659349,0.7222222222222222,2026_04_27_09_45_23
10fold_cross_validation,16,0.4060961600064355,0.8117647058823529,0.6672632785307037,0.6666666666666666,2026_04_27_09_45_23
10fold_cross_validation,17,0.3926961866036221,0.8647058823529412,0.6621398239060201,0.6666666666666666,2026_04_27_09_45_23
10fold_cross_validation,18,0.3552111474108909,0.8588235294117647,0.7160230062500987,0.7222222222222222,2026_04_27_09_45_23
10fold_cross_validation,19,0.3533482600034296,0.8764705882352941,0.7227790505955151,0.7222222222222222,2026_04_27_09_45_23
10fold_cross_validation,20,0.3506369056582437,0.8529411764705882,0.7702396927116852,0.7222222222222222,2026_04_27_09_45_23
