experiment_name,epoch,train_loss,train_accuracy,val_loss,val_accuracy,timestamp
10fold_cross_validation,0,1.0998575788515583,0.3525925925925925,1.129739179611206,0.3466666666666667,2026_04_26_10_06_28
10fold_cross_validation,1,1.1023765808564645,0.3459259259259259,1.1134244740009307,0.2466666666666666,2026_04_26_10_06_28
10fold_cross_validation,2,1.099854100280338,0.3503703703703704,1.094890132745107,0.4,2026_04_26_10_06_28
10fold_cross_validation,3,1.0986869499859986,0.3585185185185185,1.1037861998875935,0.4,2026_04_26_10_06_28
10fold_cross_validation,4,1.0987285641387656,0.3585185185185185,1.098352241516113,0.2933333333333333,2026_04_26_10_06_28
10fold_cross_validation,5,1.0969675156363734,0.3488888888888889,1.077677477200826,0.3666666666666666,2026_04_26_10_06_28
10fold_cross_validation,6,1.0983263736301,0.3422222222222222,1.0976361242930095,0.4,2026_04_26_10_06_28
10fold_cross_validation,7,1.095581410240244,0.3844444444444444,1.0857951426506045,0.4133333333333333,2026_04_26_10_06_28
10fold_cross_validation,8,1.09314987010426,0.3674074074074074,1.092024411757787,0.44,2026_04_26_10_06_28
10fold_cross_validation,9,1.0939241807107571,0.374074074074074,1.0817376871903737,0.4066666666666667,2026_04_26_10_06_28
10fold_cross_validation,10,1.0927845301451506,0.3777777777777777,1.082992093960444,0.42,2026_04_26_10_06_28
10fold_cross_validation,11,1.0897396648371662,0.3792592592592592,1.124059625864029,0.38,2026_04_26_10_06_28
10fold_cross_validation,12,1.0947818637777258,0.3688888888888889,1.0891069817543029,0.42,2026_04_26_10_06_28
10fold_cross_validation,13,1.0867229791923805,0.3792592592592592,1.0777988421916962,0.4466666666666666,2026_04_26_10_06_28
10fold_cross_validation,14,1.0852975867412709,0.3881481481481481,1.1004622824986776,0.3533333333333333,2026_04_26_10_06_28
10fold_cross_validation,15,1.0865036672574502,0.3874074074074074,1.1007635009288788,0.4266666666666667,2026_04_26_10_06_28
10fold_cross_validation,16,1.0909686115052966,0.4140740740740741,1.0820562434196472,0.4266666666666667,2026_04_26_10_06_28
10fold_cross_validation,17,1.0834859368094691,0.3985185185185185,1.0561095929145814,0.48,2026_04_26_10_06_28
10fold_cross_validation,18,1.0807753843289831,0.4074074074074074,1.053953167994817,0.4866666666666667,2026_04_26_10_06_28
10fold_cross_validation,19,1.0809845290802145,0.4118518518518518,1.1232364213466643,0.3666666666666666,2026_04_26_10_06_28
10fold_cross_validation,20,1.084305311308967,0.4007407407407407,1.0567967176437378,0.48,2026_04_26_10_06_28
10fold_cross_validation,21,1.0752638494526898,0.4259259259259259,1.0459073972702029,0.5066666666666667,2026_04_26_10_06_28
10fold_cross_validation,22,1.0696701998622329,0.4355555555555555,1.0477635625998178,0.4866666666666667,2026_04_26_10_06_28
10fold_cross_validation,23,1.0663298459406252,0.4325925925925926,1.0561483069260915,0.4133333333333333,2026_04_26_10_06_28
10fold_cross_validation,24,1.0656792869391265,0.4044444444444444,1.0323751437664033,0.46,2026_04_26_10_06_28
10fold_cross_validation,25,1.061294285721249,0.4407407407407407,1.0565225505828857,0.3866666666666666,2026_04_26_10_06_28
10fold_cross_validation,26,1.0594699890966768,0.4525925925925926,1.0721411780516306,0.4066666666666667,2026_04_26_10_06_28
10fold_cross_validation,27,1.0603901518715753,0.4259259259259259,1.047100726366043,0.4,2026_04_26_10_06_28
10fold_cross_validation,28,1.0579772411010884,0.4303703703703703,1.0623128513495128,0.3866666666666666,2026_04_26_10_06_28
10fold_cross_validation,29,1.0611925068608037,0.4185185185185185,1.0230861310164134,0.52,2026_04_26_10_06_28
10fold_cross_validation,30,1.054276146138156,0.4407407407407407,1.0085196061929067,0.4933333333333333,2026_04_26_10_06_28
10fold_cross_validation,31,1.053306991259257,0.4511111111111111,1.0223262945810954,0.4866666666666667,2026_04_26_10_06_28
10fold_cross_validation,32,1.04440552689411,0.4511111111111111,1.0226942173639932,0.4333333333333333,2026_04_26_10_06_28
10fold_cross_validation,33,1.0452991062181969,0.4585185185185185,1.0060961016019183,0.5266666666666666,2026_04_26_10_06_28
10fold_cross_validation,34,1.0533163415944136,0.4407407407407407,1.0117041297753653,0.4866666666666667,2026_04_26_10_06_28
