epoch,val_loss,val_accuracy,fold
148,0.9849886842568716,0.5,1
148,1.0061331743001938,0.5066666666666667,2
148,1.0572514534120758,0.4533333333333333,3
148,1.0817012977600098,0.4666666666666667,4
148,1.039212128917376,0.5066666666666667,5
148,1.005214780966441,0.5133333333333333,6
148,1.0056555912892025,0.4666666666666667,7
148,0.9987901616096496,0.5,8
148,1.0561397628982865,0.42,9
148,1.0899131672581035,0.4266666666666667,10
148,1.032500020266821,0.476,mean
