epoch,val_loss,val_accuracy,fold
71,0.6181122507154941,0.66,1
71,0.6263799867033959,0.64,2
71,0.6106785351037979,0.66,3
71,0.6040800094604493,0.69,4
71,0.6232322567701339,0.62,5
71,0.6883166116476059,0.57,6
71,0.6223988831043243,0.71,7
71,0.5735032999888062,0.74,8
71,0.6473534908890725,0.64,9
71,0.6199267077632249,0.64,10
71,0.6233982032146306,0.657,mean
