experiment_name,epoch,train_loss,train_accuracy,val_loss,val_accuracy,timestamp
10fold_cross_validation,0,0.7015295184320873,0.4733333333333333,0.6914463853836059,0.53,2026_04_26_13_26_24
10fold_cross_validation,1,0.6972394355138143,0.4833333333333333,0.6914536690711975,0.53,2026_04_26_13_26_24
10fold_cross_validation,2,0.6944328761763043,0.4977777777777777,0.6948950362205505,0.47,2026_04_26_13_26_24
10fold_cross_validation,3,0.6931067558791902,0.5144444444444445,0.6952659076452256,0.47,2026_04_26_13_26_24
10fold_cross_validation,4,0.6929221523470349,0.5533333333333333,0.6945936053991317,0.47,2026_04_26_13_26_24
10fold_cross_validation,5,0.6912374422947566,0.5233333333333333,0.6912590819597244,0.53,2026_04_26_13_26_24
10fold_cross_validation,6,0.6902810272905562,0.5333333333333333,0.6883606219291687,0.53,2026_04_26_13_26_24
10fold_cross_validation,7,0.6904763774077097,0.5344444444444445,0.6887733906507492,0.55,2026_04_26_13_26_24
10fold_cross_validation,8,0.6886302254597346,0.5755555555555556,0.6907615339756012,0.54,2026_04_26_13_26_24
10fold_cross_validation,9,0.6901584299405416,0.5155555555555555,0.6919240993261337,0.52,2026_04_26_13_26_24
10fold_cross_validation,10,0.6884963550170262,0.5488888888888889,0.6908750653266906,0.52,2026_04_26_13_26_24
10fold_cross_validation,11,0.6875685616334279,0.5633333333333334,0.6878026193380355,0.57,2026_04_26_13_26_24
10fold_cross_validation,12,0.6886659855312771,0.5466666666666666,0.6872583311796189,0.57,2026_04_26_13_26_24
10fold_cross_validation,13,0.6853709856006834,0.5811111111111111,0.6855632066726685,0.58,2026_04_26_13_26_24
10fold_cross_validation,14,0.6828823554846976,0.5911111111111111,0.6866802954673767,0.56,2026_04_26_13_26_24
10fold_cross_validation,15,0.6803968785206477,0.6122222222222222,0.6863189303874969,0.57,2026_04_26_13_26_24
10fold_cross_validation,16,0.6794062649210294,0.6133333333333333,0.6882914942502976,0.53,2026_04_26_13_26_24
10fold_cross_validation,17,0.6757498114638858,0.6144444444444445,0.6820591521263123,0.59,2026_04_26_13_26_24
10fold_cross_validation,18,0.6739209474292066,0.6111111111111112,0.6810931581258773,0.58,2026_04_26_13_26_24
