experiment_name,epoch,train_loss,train_accuracy,val_loss,val_accuracy,timestamp
10fold_cross_validation,0,0.6957645954699669,0.5198702351987023,0.7169676328807562,0.4452554744525547,2026_04_16_10_53_52
10fold_cross_validation,1,0.6804705864434373,0.5733982157339822,0.6807112367483821,0.5644768856447688,2026_04_16_10_53_52
10fold_cross_validation,2,0.6376622361486647,0.6490943498242768,0.6423939028312962,0.635036496350365,2026_04_16_10_53_52
10fold_cross_validation,3,0.6300494927100789,0.644228169775615,0.6380953872655666,0.6277372262773723,2026_04_16_10_53_52
10fold_cross_validation,4,0.6231898679545604,0.6523384698567181,0.6999304900761613,0.5888077858880778,2026_04_16_10_53_52
10fold_cross_validation,5,0.62408503943452,0.6577453365774534,0.6463104477038929,0.6326034063260341,2026_04_16_10_53_52
10fold_cross_validation,6,0.6167363576300464,0.6593673965936739,0.6379179724757253,0.6374695863746959,2026_04_16_10_53_52
10fold_cross_validation,7,0.6139119701808966,0.6669370100027034,0.6293870594642531,0.6423357664233577,2026_04_16_10_53_52
10fold_cross_validation,8,0.6100771900092179,0.6728845633955123,0.6313508889635622,0.6447688564476886,2026_04_16_10_53_52
10fold_cross_validation,9,0.6051105485564875,0.6769397134360639,0.6337096533146653,0.656934306569343,2026_04_16_10_53_52
10fold_cross_validation,10,0.6022697008132056,0.676669370100027,0.6264186664110553,0.6666666666666666,2026_04_16_10_53_52
10fold_cross_validation,11,0.5979402542484873,0.6888348202216815,0.6203874235252177,0.6618004866180048,2026_04_16_10_53_52
10fold_cross_validation,12,0.5924255470756595,0.6799134901324683,0.6207451470323143,0.6763990267639902,2026_04_16_10_53_52
10fold_cross_validation,13,0.5903078624487696,0.6891051635577183,0.614099344225043,0.6690997566909975,2026_04_16_10_53_52
10fold_cross_validation,14,0.586259956628479,0.6823465801567992,0.618827175376189,0.6715328467153284,2026_04_16_10_53_52
10fold_cross_validation,15,0.5812513144904857,0.6958637469586375,0.6079921654523,0.6545012165450121,2026_04_16_10_53_52
10fold_cross_validation,16,0.582124283583092,0.6918085969180859,0.6192717403082807,0.6715328467153284,2026_04_16_10_53_52
10fold_cross_validation,17,0.5750172733082244,0.7058664503919978,0.6031595072607054,0.6642335766423357,2026_04_16_10_53_52
10fold_cross_validation,18,0.5724072524289258,0.7031630170316302,0.6173026519680255,0.6788321167883211,2026_04_16_10_53_52
10fold_cross_validation,19,0.5697466424286414,0.7058664503919978,0.626949068439848,0.6763990267639902,2026_04_16_10_53_52
10fold_cross_validation,20,0.5641827929949287,0.7085698837523655,0.6028738526894808,0.6885644768856448,2026_04_16_10_53_52
10fold_cross_validation,21,0.5615508716818319,0.7066774804001081,0.5978134397752674,0.683698296836983,2026_04_16_10_53_52
10fold_cross_validation,22,0.5614350276870014,0.7104622871046229,0.6269800527034884,0.683698296836983,2026_04_16_10_53_52
10fold_cross_validation,23,0.5571968381754625,0.7174912138415788,0.5925307619745714,0.6958637469586375,2026_04_16_10_53_52
10fold_cross_validation,24,0.5539809020236638,0.7115436604487699,0.6118442565746551,0.6909975669099757,2026_04_16_10_53_52
10fold_cross_validation,25,0.5535697059901736,0.7193836171938361,0.5819773947561744,0.6885644768856448,2026_04_16_10_53_52
10fold_cross_validation,26,0.5489924193238304,0.7220870505542039,0.6047720984530855,0.6958637469586375,2026_04_16_10_53_52
10fold_cross_validation,27,0.5505728844103055,0.7231684238983509,0.5890634054286347,0.6642335766423357,2026_04_16_10_53_52
10fold_cross_validation,28,0.5452299076075826,0.7223573938902406,0.5841978941738171,0.6958637469586375,2026_04_16_10_53_52
10fold_cross_validation,29,0.5439017703431898,0.7291159772911597,0.5861518915624804,0.6763990267639902,2026_04_16_10_53_52
10fold_cross_validation,30,0.5376226551645461,0.7258718572587186,0.5798545058209386,0.6909975669099757,2026_04_16_10_53_52
10fold_cross_validation,31,0.537543183504814,0.7320897539875642,0.5814763918935962,0.7104622871046229,2026_04_16_10_53_52
10fold_cross_validation,32,0.5337239383042833,0.7312787239794539,0.5676674701255313,0.7031630170316302,2026_04_16_10_53_52
10fold_cross_validation,33,0.5310200925722062,0.7337118140037848,0.5700668584002485,0.7031630170316302,2026_04_16_10_53_52
10fold_cross_validation,34,0.5272616778066567,0.7369559340362261,0.5764805532611199,0.7007299270072993,2026_04_16_10_53_52
10fold_cross_validation,35,0.5270502188467808,0.7356042173560422,0.5714449272864927,0.7031630170316302,2026_04_16_10_53_52
10fold_cross_validation,36,0.5227348699785062,0.7474993241416599,0.5674651683718329,0.7007299270072993,2026_04_16_10_53_52
10fold_cross_validation,37,0.5222844257094742,0.7383076507164098,0.5701738198099707,0.7007299270072993,2026_04_16_10_53_52
10fold_cross_validation,38,0.5189444391713026,0.7499324141659908,0.5600942756228349,0.7031630170316302,2026_04_16_10_53_52
10fold_cross_validation,39,0.5126566156814447,0.7496620708299541,0.5560313949402231,0.7007299270072993,2026_04_16_10_53_52
10fold_cross_validation,40,0.5105155308265868,0.7577723709110571,0.5687031712555247,0.7007299270072993,2026_04_16_10_53_52
10fold_cross_validation,41,0.5144042863346139,0.7553392808867262,0.5663184670509358,0.708029197080292,2026_04_16_10_53_52
10fold_cross_validation,42,0.508277029980394,0.7558799675587997,0.5555126194518123,0.7031630170316302,2026_04_16_10_53_52
10fold_cross_validation,43,0.5078629072660907,0.7499324141659908,0.5520406217878535,0.7055961070559611,2026_04_16_10_53_52
10fold_cross_validation,44,0.5059378408378976,0.7577723709110571,0.5693107435883107,0.7055961070559611,2026_04_16_10_53_52
10fold_cross_validation,45,0.5032254256545756,0.7575020275750203,0.5549538007364075,0.7055961070559611,2026_04_16_10_53_52
10fold_cross_validation,46,0.5013394311667657,0.7604758042714247,0.547575510884216,0.7128953771289538,2026_04_16_10_53_52
10fold_cross_validation,47,0.4987355604950085,0.7556096242227629,0.540160279893237,0.7055961070559611,2026_04_16_10_53_52
10fold_cross_validation,48,0.5014840340225173,0.7583130575831306,0.5441586644980159,0.7104622871046229,2026_04_16_10_53_52
10fold_cross_validation,49,0.4965869408623532,0.764801297648013,0.5437172180599105,0.7104622871046229,2026_04_16_10_53_52
10fold_cross_validation,50,0.4967528859404663,0.7629088942957556,0.5388514981163244,0.7104622871046229,2026_04_16_10_53_52
10fold_cross_validation,51,0.4928854613857725,0.764801297648013,0.5509399577268284,0.7274939172749392,2026_04_16_10_53_52
10fold_cross_validation,52,0.490230386589799,0.7666937010002703,0.5446551822198423,0.7177615571776156,2026_04_16_10_53_52
10fold_cross_validation,53,0.4904811660099243,0.7664233576642335,0.5504890398605027,0.7104622871046229,2026_04_16_10_53_52
10fold_cross_validation,54,0.4870299200783427,0.7669640443363072,0.5467910498398789,0.7055961070559611,2026_04_16_10_53_52
10fold_cross_validation,55,0.4878401275001321,0.7650716409840498,0.5736391692594546,0.6958637469586375,2026_04_16_10_53_52
10fold_cross_validation,56,0.4863486228443764,0.7680454176804542,0.5327187467620248,0.7153284671532847,2026_04_16_10_53_52
10fold_cross_validation,57,0.486351468521023,0.7721005677210057,0.53356664642746,0.7128953771289538,2026_04_16_10_53_52
10fold_cross_validation,58,0.4840838169753572,0.7688564476885644,0.536125485909935,0.7201946472019465,2026_04_16_10_53_52
10fold_cross_validation,59,0.4836440768589374,0.7685861043525277,0.5364703917807906,0.7250608272506083,2026_04_16_10_53_52
