experiment_name,epoch,train_loss,train_accuracy,val_loss,val_accuracy,timestamp
10fold_cross_validation,0,0.6939956734577815,0.4777777777777778,0.6923320370912552,0.51,2026_04_25_13_37_59
10fold_cross_validation,1,0.6892096381717258,0.5366666666666666,0.6839820623397828,0.58,2026_04_25_13_37_59
10fold_cross_validation,2,0.6822957079278098,0.5844444444444444,0.6760815525054932,0.63,2026_04_25_13_37_59
10fold_cross_validation,3,0.6731170455614726,0.5844444444444444,0.6618716514110565,0.64,2026_04_25_13_37_59
10fold_cross_validation,4,0.6671719054049916,0.6144444444444445,0.6752876156568527,0.61,2026_04_25_13_37_59
10fold_cross_validation,5,0.6654754925105307,0.5855555555555556,0.6352829095721245,0.65,2026_04_25_13_37_59
10fold_cross_validation,6,0.6607280509008302,0.5911111111111111,0.651285029053688,0.59,2026_04_25_13_37_59
10fold_cross_validation,7,0.6546775899330775,0.62,0.6904975098371505,0.54,2026_04_25_13_37_59
10fold_cross_validation,8,0.665554670492808,0.5833333333333334,0.6440693971514702,0.61,2026_04_25_13_37_59
10fold_cross_validation,9,0.6602395020590888,0.6211111111111111,0.6454000440239906,0.64,2026_04_25_13_37_59
10fold_cross_validation,10,0.6484129899740219,0.6288888888888889,0.622772813141346,0.67,2026_04_25_13_37_59
10fold_cross_validation,11,0.6479726785090234,0.6288888888888889,0.6224631798267365,0.67,2026_04_25_13_37_59
10fold_cross_validation,12,0.6481753138535552,0.63,0.6188315922021865,0.66,2026_04_25_13_37_59
10fold_cross_validation,13,0.6438110014961825,0.6188888888888889,0.6390718485414982,0.61,2026_04_25_13_37_59
10fold_cross_validation,14,0.6437959786918428,0.6188888888888889,0.6228448444604874,0.64,2026_04_25_13_37_59
10fold_cross_validation,15,0.6441606653398938,0.6311111111111111,0.609433269649744,0.65,2026_04_25_13_37_59
10fold_cross_validation,16,0.6423667984621393,0.6377777777777778,0.6043483456969261,0.68,2026_04_25_13_37_59
10fold_cross_validation,17,0.6392249406211906,0.6266666666666667,0.6055662848055363,0.66,2026_04_25_13_37_59
10fold_cross_validation,18,0.6390083436916272,0.63,0.6036673918366432,0.68,2026_04_25_13_37_59
10fold_cross_validation,19,0.6355501294881105,0.6466666666666666,0.5965729595720768,0.7,2026_04_25_13_37_59
10fold_cross_validation,20,0.6332990304960144,0.6366666666666667,0.601385705769062,0.67,2026_04_25_13_37_59
10fold_cross_validation,21,0.6321304368186328,0.6344444444444445,0.6020387381315231,0.67,2026_04_25_13_37_59
10fold_cross_validation,22,0.6309114452327291,0.6422222222222222,0.5995047397911548,0.68,2026_04_25_13_37_59
10fold_cross_validation,23,0.629147858110567,0.6455555555555555,0.5953808157145977,0.69,2026_04_25_13_37_59
10fold_cross_validation,24,0.631057722510563,0.6411111111111111,0.5977545347809792,0.69,2026_04_25_13_37_59
10fold_cross_validation,25,0.6277384664408034,0.6488888888888888,0.5995523914694786,0.65,2026_04_25_13_37_59
10fold_cross_validation,26,0.6242948055308726,0.6566666666666666,0.5974138702452183,0.66,2026_04_25_13_37_59
10fold_cross_validation,27,0.624195775128901,0.6466666666666666,0.5965706104040146,0.69,2026_04_25_13_37_59
10fold_cross_validation,28,0.6259690165478322,0.6488888888888888,0.5929472137987614,0.69,2026_04_25_13_37_59
10fold_cross_validation,29,0.6206904746136731,0.6533333333333333,0.5930011601746082,0.69,2026_04_25_13_37_59
10fold_cross_validation,30,0.618991196428736,0.6577777777777778,0.5894957467913627,0.69,2026_04_25_13_37_59
10fold_cross_validation,31,0.6200851076303256,0.6588888888888889,0.589878726452589,0.69,2026_04_25_13_37_59
10fold_cross_validation,32,0.6156974334145585,0.6655555555555556,0.5900372242927552,0.68,2026_04_25_13_37_59
10fold_cross_validation,33,0.6151033113648494,0.6622222222222223,0.5900494582951069,0.68,2026_04_25_13_37_59
10fold_cross_validation,34,0.6128333675861358,0.6722222222222223,0.5879488751292229,0.68,2026_04_25_13_37_59
10fold_cross_validation,35,0.6112644832953811,0.67,0.58963464230299,0.68,2026_04_25_13_37_59
10fold_cross_validation,36,0.6103082617786195,0.67,0.5905366231501102,0.68,2026_04_25_13_37_59
10fold_cross_validation,37,0.6092921790025301,0.6777777777777778,0.5936238969862461,0.65,2026_04_25_13_37_59
10fold_cross_validation,38,0.6103592695378595,0.6655555555555556,0.5894153867661953,0.68,2026_04_25_13_37_59
10fold_cross_validation,39,0.606281471175866,0.6644444444444444,0.583502207249403,0.68,2026_04_25_13_37_59
10fold_cross_validation,40,0.6066867984417412,0.67,0.5844468021392822,0.69,2026_04_25_13_37_59
10fold_cross_validation,41,0.6047841312053303,0.6733333333333333,0.5843876968324184,0.68,2026_04_25_13_37_59
10fold_cross_validation,42,0.6036137713636789,0.6633333333333333,0.5857155476510525,0.68,2026_04_25_13_37_59
10fold_cross_validation,43,0.6033134779582421,0.6766666666666666,0.5850738306343556,0.68,2026_04_25_13_37_59
10fold_cross_validation,44,0.6037191129393048,0.67,0.5861647240817547,0.68,2026_04_25_13_37_59
10fold_cross_validation,45,0.603160099271271,0.6688888888888889,0.5838750115036965,0.67,2026_04_25_13_37_59
10fold_cross_validation,46,0.6022588743290139,0.6677777777777778,0.5854648055136203,0.67,2026_04_25_13_37_59
10fold_cross_validation,47,0.6016956798546016,0.6688888888888889,0.5841040670871734,0.68,2026_04_25_13_37_59
10fold_cross_validation,48,0.6011670597352915,0.6688888888888889,0.5843174631893635,0.67,2026_04_25_13_37_59
10fold_cross_validation,49,0.6025890348251495,0.6733333333333333,0.584766978919506,0.68,2026_04_25_13_37_59
10fold_cross_validation,50,0.6003689519916143,0.6722222222222223,0.5828584407269954,0.68,2026_04_25_13_37_59
10fold_cross_validation,51,0.601187545599209,0.6644444444444444,0.5814962349832058,0.68,2026_04_25_13_37_59
10fold_cross_validation,52,0.6012214541538722,0.6711111111111111,0.5831143181025982,0.67,2026_04_25_13_37_59
10fold_cross_validation,53,0.5987134816683829,0.6766666666666666,0.5830459749698639,0.68,2026_04_25_13_37_59
10fold_cross_validation,54,0.5977392836194485,0.6766666666666666,0.5820637458562851,0.67,2026_04_25_13_37_59
10fold_cross_validation,55,0.5981265012154149,0.6733333333333333,0.580636827647686,0.68,2026_04_25_13_37_59
10fold_cross_validation,56,0.5967656423524023,0.6711111111111111,0.5847932998836041,0.67,2026_04_25_13_37_59
10fold_cross_validation,57,0.597035711766738,0.6744444444444444,0.5828638467192649,0.67,2026_04_25_13_37_59
10fold_cross_validation,58,0.5973453280236573,0.6733333333333333,0.5824704709649086,0.67,2026_04_25_13_37_59
10fold_cross_validation,59,0.59628371041889,0.68,0.5831008189916611,0.67,2026_04_25_13_37_59
10fold_cross_validation,60,0.595861851050415,0.6677777777777778,0.5815072233974934,0.67,2026_04_25_13_37_59
10fold_cross_validation,61,0.5946161793824285,0.6766666666666666,0.5823949952423573,0.67,2026_04_25_13_37_59
10fold_cross_validation,62,0.5962903483853572,0.6777777777777778,0.5814901368319988,0.68,2026_04_25_13_37_59
10fold_cross_validation,63,0.5956021703107075,0.6755555555555556,0.5806247842311859,0.67,2026_04_25_13_37_59
