experiment_name,epoch,train_loss,train_accuracy,val_loss,val_accuracy,timestamp
10fold_cross_validation,0,0.613271407344159,0.6596806387225549,0.6367511268671568,0.6576576576576577,2026_04_27_11_21_13
10fold_cross_validation,1,0.5810697032645097,0.6836327345309381,0.965981886465194,0.6846846846846847,2026_04_27_11_21_13
10fold_cross_validation,2,0.5840192457899336,0.6846307385229541,0.6134532174548587,0.6846846846846847,2026_04_27_11_21_13
10fold_cross_validation,3,0.5550113005375559,0.718562874251497,0.7691697833353238,0.6756756756756757,2026_04_27_11_21_13
10fold_cross_validation,4,0.5354419786918253,0.7445109780439122,0.6014065248472197,0.7117117117117117,2026_04_27_11_21_13
10fold_cross_validation,5,0.533792067713777,0.7445109780439122,0.6921195602731418,0.6936936936936937,2026_04_27_11_21_13
10fold_cross_validation,6,0.5342805301235544,0.7355289421157685,0.5616206369689993,0.6936936936936937,2026_04_27_11_21_13
10fold_cross_validation,7,0.5237881441586131,0.7465069860279441,0.6648019097393026,0.6846846846846847,2026_04_27_11_21_13
10fold_cross_validation,8,0.5189773217573261,0.7564870259481038,0.5935467492688347,0.7207207207207207,2026_04_27_11_21_13
10fold_cross_validation,9,0.5145651777832403,0.7584830339321357,0.573995622663616,0.7027027027027027,2026_04_27_11_21_13
10fold_cross_validation,10,0.4965762410963766,0.7694610778443114,0.5613450160971633,0.6936936936936937,2026_04_27_11_21_13
10fold_cross_validation,11,0.5241774009401928,0.7584830339321357,0.6000272225974513,0.6936936936936937,2026_04_27_11_21_13
10fold_cross_validation,12,0.5051653892513893,0.7674650698602794,0.600025856078745,0.6936936936936937,2026_04_27_11_21_13
10fold_cross_validation,13,0.5094070804797304,0.7684630738522954,0.578091209871812,0.6936936936936937,2026_04_27_11_21_13
10fold_cross_validation,14,0.4977362438835833,0.7584830339321357,0.608449612786104,0.6936936936936937,2026_04_27_11_21_13
10fold_cross_validation,15,0.4847420462288518,0.7674650698602794,0.5820566467303145,0.6936936936936937,2026_04_27_11_21_13
10fold_cross_validation,16,0.489279322764095,0.7724550898203593,0.5952209406574299,0.7117117117117117,2026_04_27_11_21_13
10fold_cross_validation,17,0.4998522146028846,0.7564870259481038,0.6242520382065695,0.7117117117117117,2026_04_27_11_21_13
10fold_cross_validation,18,0.4925271753382277,0.7694610778443114,0.5890903501175679,0.7027027027027027,2026_04_27_11_21_13
